1.200226628746980850e+01	1.548186679144472611e-01	3.819518940627973404e-06
1.200993790842828801e+01	2.043398226588259703e-01	2.306212078472456790e-06
1.202100067761481128e+01	2.813753961636679679e-01	2.276601773278799111e-06
1.205048812594254670e+01	3.587297012024165399e-01	5.398518763854424629e-06
1.201060967855898198e+01	2.132702962199665708e-01	2.031138072567051245e-06
1.205077533497357045e+01	3.605674362235010699e-01	2.472348058358912506e-06
1.207740765121243243e+01	4.282608873071920286e-01	0.000000000000000000e+00
1.206839687017308727e+01	3.992824291731437714e-01	2.973689925160033522e-06
1.199520823530888158e+01	1.090239769343137599e-01	6.144435957771562186e-06
1.201087684088202856e+01	2.210092745310685558e-01	2.013246128114111526e-06
1.206054050615860618e+01	3.992606709513250030e-01	2.579855232113453165e-06
1.203628448289055974e+01	3.138297621442434071e-01	2.058101263132027729e-06
1.200726977165067133e+01	1.791450810031665342e-01	2.197704990285695572e-06
1.203880632556170305e+01	3.146263115465974813e-01	3.267220916487377137e-06
1.200782041377737919e+01	1.982581288079018900e-01	2.345399224216683484e-06
1.201356413182721461e+01	2.278783955844652653e-01	2.619304844532988128e-06
1.203199164003188493e+01	3.034480191492843204e-01	1.954676003644473049e-06
1.201131412929869668e+01	2.211957941079034651e-01	2.191849099082173039e-06
1.202160943213466204e+01	2.569977737883668012e-01	2.650795006085700659e-06
1.203234411671300919e+01	3.032709741223890698e-01	1.925828771557229646e-06
1.203633733824125507e+01	3.169156917714425203e-01	1.963581916278020962e-06
1.201993113675614921e+01	2.497597744352977323e-01	6.481576126046444429e-06
1.202053951770328055e+01	2.583897972131556919e-01	2.067367067879722454e-06
1.204033328574534067e+01	3.331165321593653750e-01	4.570648125631802613e-06
1.205947434338205859e+01	3.840056215769498960e-01	1.598450114120665620e-04
1.205305128701500372e+01	3.538528806780286140e-01	1.993302722483134850e-06
1.202432507486970614e+01	2.819490915486922988e-01	2.604090817049914866e-05
1.205853219774921925e+01	3.845305197012684473e-01	2.701093276683952451e-06
1.200495399306276312e+01	1.927025957898921282e-01	4.643596722453859382e-06
1.202155259310238833e+01	2.673070712684544326e-01	2.639438935626404135e-06
1.202471476887314239e+01	2.873135556819127467e-01	2.031027811818650034e-06
1.200237116854520458e+01	1.912432145515384208e-01	1.321277055075277009e-05
1.207110692101258209e+01	4.133695056824697178e-01	0.000000000000000000e+00
1.208089966274606475e+01	4.269936429771045150e-01	0.000000000000000000e+00
1.203520587934643871e+01	3.104052969317938060e-01	2.997591701231758981e-06
1.200753290640313331e+01	1.999213776811122611e-01	1.940004341668127338e-06
1.201417249424154043e+01	2.407155534585214973e-01	2.021595220897734508e-06
1.207486331532943957e+01	4.225515669000653451e-01	0.000000000000000000e+00
1.202672113485642313e+01	2.843144809327925460e-01	7.618355535277592116e-06
1.203861244900196859e+01	3.385096308189320391e-01	1.991463369867158779e-06
1.207050594011512779e+01	3.978350534409248462e-01	1.016018632301231097e-05
1.204098851937821735e+01	3.297763703601035989e-01	1.962846356083737353e-06
1.203099873296975275e+01	2.982567700851024295e-01	1.983247544569973988e-06
1.201582560737515948e+01	2.458315469722722746e-01	2.243456304775988574e-06
1.207340214614539597e+01	4.037390083123384432e-01	0.000000000000000000e+00
1.204989124644305676e+01	3.583433710477020862e-01	2.453825914549904269e-06
1.205786081113408947e+01	3.809431251039879784e-01	6.267231055607502618e-06
1.204929692538398811e+01	3.443802702508212965e-01	2.351177283912304612e-05
1.202249232649227650e+01	2.776097457554070891e-01	2.252418054585858256e-06
1.201954735193087664e+01	2.454159439066181947e-01	2.679236939409628060e-06
1.200388530610380577e+01	1.880886473473334097e-01	3.418543156790810948e-06
1.199402050282635734e+01	1.136113247414118482e-01	2.032877453154931539e-06
1.199095513098990295e+01	1.180848271969663632e-01	2.321696195468150880e-06
1.210061096369444655e+01	4.765390116081397176e-01	0.000000000000000000e+00
1.200682314633719194e+01	2.154660836730188933e-01	1.614323877338297051e-05
1.201664550208563753e+01	2.490195878897758230e-01	3.829505220628974707e-06
1.203861647957493730e+01	3.314566856827196872e-01	2.925891234531413204e-06
1.207214135641241448e+01	4.147269961450721909e-01	0.000000000000000000e+00
1.203776773800563760e+01	3.176561253992521427e-01	9.267985662634905308e-06
1.204611661562589475e+01	3.378122739910117689e-01	2.443082358778525042e-06
1.201909640356028675e+01	2.420874858076502989e-01	1.928744018895703105e-06
1.204616619524676935e+01	3.424529204541786331e-01	2.079496495603656503e-06
1.204341396605779302e+01	3.384043360844929960e-01	2.002521912493563307e-06
1.200902651588059378e+01	2.095434502391120279e-01	1.259597791472670547e-05
1.200565419760454944e+01	1.971161659790916787e-01	2.203906247561386846e-06
1.204407766229410726e+01	3.361966544754829700e-01	2.905753844170582752e-06
1.200371958310822684e+01	1.684696018777865900e-01	2.021381554703485041e-06
1.199379111171775136e+01	8.875988560492839574e-02	0.000000000000000000e+00
1.201812665872625274e+01	2.423309713489349149e-01	2.794183630738568667e-06
1.202069254269144771e+01	2.530576269756280583e-01	2.227856329493187227e-06
1.203418356969228675e+01	3.019258246744304097e-01	2.247500202052072799e-05
1.202159611091070168e+01	2.633849597007681398e-01	2.162952710002185580e-05
1.201763458153238062e+01	2.404849184986721511e-01	2.066690349016626073e-06
1.199103294683298415e+01	1.219228512370832684e-01	2.176793410353420772e-06
1.205444785184988454e+01	3.649681784940531637e-01	2.423918731837539049e-06
1.203099929950965219e+01	2.972782557097154443e-01	3.355913970137564067e-06
1.205760865523518177e+01	3.713878663138776570e-01	1.910023652148700193e-06
1.199723929315060822e+01	1.436869920167197501e-01	5.354003554926597168e-06
1.201199838142530218e+01	2.277861866041955285e-01	2.427711590533824273e-06
1.201689910422119567e+01	2.388134655610260615e-01	1.947303514570058906e-06
1.199531323023987284e+01	1.343297225482674717e-01	2.764933527793329529e-06
1.202315412876097689e+01	2.461570643037375716e-01	2.008597846228580465e-06
1.199836277371827720e+01	1.466519593494434170e-01	2.563380134181280752e-06
1.198613276034770436e+01	7.466449467506422466e-02	0.000000000000000000e+00
1.203736297057434967e+01	3.050667610941810715e-01	2.528100336870262760e-06
1.200906359415042601e+01	2.191752294945771284e-01	2.731109896057914073e-06
1.200445779362955356e+01	1.855667923237065142e-01	1.593321018733443806e-03
1.200838635687489742e+01	2.134072456259403228e-01	2.240883231483938146e-06
1.203773294502102509e+01	3.151675139797561753e-01	3.718606053350397307e-06
1.204366528394290548e+01	3.426328136596042961e-01	2.012311196197147496e-06
1.200210239369232745e+01	1.694257966944987259e-01	1.975789880117606211e-06
1.201753464371892477e+01	2.470350179681739533e-01	5.988902301372762407e-06
1.202301821492636869e+01	2.792804554852921228e-01	2.048450341067958428e-06
1.205361207449705319e+01	3.597895537126567511e-01	2.079551652949020287e-06
