1.202262910863088408e+01	2.261541383168518271e-01	1.465092680200329518e-05
1.222318923459336304e+01	7.207071704981633520e-01	0.000000000000000000e+00
1.218764712556209062e+01	6.075575273136699650e-01	0.000000000000000000e+00
1.213814245505940015e+01	5.442471541561508808e-01	0.000000000000000000e+00
1.248283412000181691e+01	1.000583944378309553e+00	0.000000000000000000e+00
1.210975212542860824e+01	4.639726171768142615e-01	0.000000000000000000e+00
1.233252107072297399e+01	8.076655517799440354e-01	0.000000000000000000e+00
1.202185883269548761e+01	1.317453861537088988e-01	1.363584240801401464e-05
1.206427253977477143e+01	3.009945619596980371e-01	9.408590551783751259e-06
1.205835238485621019e+01	3.705960171593256081e-01	7.873738416707637701e-06
1.211714023051922240e+01	4.633381363047974766e-01	0.000000000000000000e+00
1.218447670020718832e+01	6.527758923259955326e-01	0.000000000000000000e+00
1.215472981059692614e+01	6.222468742921603013e-01	0.000000000000000000e+00
1.198222890563262588e+01	1.117427695420556977e-01	1.335492415529861923e-05
1.204269877091830487e+01	3.061472105007939093e-01	6.872034561291275241e-05
1.202034782300773230e+01	1.550709566504150372e-01	8.882303879079269423e-06
1.202969838562029281e+01	3.115956227626113240e-01	8.764800239944150405e-06
1.218691493990689878e+01	6.282508431734422638e-01	0.000000000000000000e+00
1.216919710853272107e+01	6.024047728333871143e-01	0.000000000000000000e+00
1.217865735053180742e+01	6.039296529089686061e-01	0.000000000000000000e+00
1.215494856925631773e+01	5.715018482345697315e-01	0.000000000000000000e+00
1.200606912895229605e+01	2.919705972036127362e-01	1.348585419283627286e-05
1.209951831815996748e+01	4.039530750778659862e-01	0.000000000000000000e+00
1.201345484737104385e+01	9.121825934689337112e-02	0.000000000000000000e+00
1.201567051668939712e+01	2.966149631708685508e-01	9.152490367720517918e-06
1.200322060221916942e+01	2.333344126669175678e-01	3.960246507177215430e-05
1.208971380538697282e+01	4.189082012606328842e-01	0.000000000000000000e+00
1.210889549061402981e+01	5.153847036723596675e-01	0.000000000000000000e+00
1.217133955513050658e+01	5.654044387414052242e-01	0.000000000000000000e+00
1.221072892715628555e+01	6.505154837501743170e-01	0.000000000000000000e+00
1.197079921717003259e+01	8.867764715414866439e-02	0.000000000000000000e+00
1.209098457859054854e+01	4.842566351966834381e-01	0.000000000000000000e+00
1.200401002496048797e+01	7.863496068306774500e-02	0.000000000000000000e+00
1.219255294200103812e+01	6.638329111326126686e-01	0.000000000000000000e+00
1.208904345426977400e+01	4.063873255931930717e-01	0.000000000000000000e+00
1.199154395625152425e+01	2.179766581144503279e-01	1.128613538102687948e-05
1.214324072799484533e+01	5.507316387055631868e-01	0.000000000000000000e+00
1.210446426786833385e+01	4.419173397918244595e-01	0.000000000000000000e+00
1.203518771366044326e+01	2.311350442099355251e-01	9.309121500768188589e-06
1.200841393957567860e+01	2.734989671318517335e-01	1.301360837674196286e-05
1.199911061291611247e+01	9.532080811534907050e-02	0.000000000000000000e+00
1.211898854141303872e+01	5.289324156638934848e-01	0.000000000000000000e+00
1.198991147743156915e+01	2.100113578345038368e-01	9.893956378054939827e-06
1.198000770777911939e+01	1.508240465105671058e-01	1.278754451661845357e-05
1.234667195161540221e+01	8.767299124652683240e-01	0.000000000000000000e+00
1.211944281712880311e+01	4.689457566656329290e-01	0.000000000000000000e+00
1.196992067432906204e+01	1.069241874851086238e-01	7.551449703015235553e-05
1.198955350919543683e+01	2.240576667162506863e-01	9.302533971849673961e-06
1.207571202112446151e+01	4.342143809613258632e-01	0.000000000000000000e+00
1.213747899607504621e+01	5.071018771580162454e-01	0.000000000000000000e+00
1.205555969700498053e+01	3.791478404713534145e-01	8.739362492016694616e-06
1.201185796766963421e+01	1.373157170607945121e-01	1.064625546322134320e-05
1.197538278042560123e+01	1.435676142015797074e-01	1.344718369555216428e-05
1.213668353109188125e+01	5.485163757017055275e-01	0.000000000000000000e+00
1.206651894548172876e+01	3.946062972296986993e-01	8.369226289737254326e-06
1.199827095160166124e+01	1.612134259908537814e-01	8.407062611991062797e-06
1.212555408813468460e+01	5.499303760128420038e-01	0.000000000000000000e+00
1.213315021058621745e+01	5.341097516411349444e-01	0.000000000000000000e+00
1.205767959625188013e+01	4.399755831706037013e-01	0.000000000000000000e+00
