   0.05225    0.00009
  -0.01142    0.00010
  -0.02071    0.00010
   0.00030    0.00009
  -0.02542    0.00010
  -0.00334    0.00009
  -0.01984    0.00010
   0.01714    0.00009
  -0.04263    0.00011
  -0.03500    0.00011
  -0.00638    0.00009
   0.02272    0.00009
  -0.02282    0.00010
   0.00475    0.00009
  -0.05168    0.00012
   0.03396    0.00009
   0.01290    0.00009
   0.05989    0.00010
   0.03578    0.00009
   0.01626    0.00009
   0.03988    0.00009
   0.00497    0.00009
  -0.04143    0.00011
  -0.02446    0.00010
   0.04147    0.00009
   0.00492    0.00009
   0.07101    0.00010
  -0.05152    0.00012
   0.06899    0.00010
   0.00431    0.00009
   0.04384    0.00009
   0.01210    0.00009
  -0.00394    0.00009
   0.04188    0.00009
  -0.01218    0.00010
  -0.00858    0.00009
   0.09574    0.00012
   0.03830    0.00009
   0.00222    0.00009
   0.00373    0.00009
  -0.05128    0.00012
  -0.03086    0.00010
   0.05996    0.00010
  -0.04475    0.00011
  -0.02994    0.00010
  -0.01279    0.00010
   0.05272    0.00009
  -0.01358    0.00010
   0.01046    0.00009
   0.05696    0.00009
  -0.00230    0.00009
   0.00780    0.00009
  -0.03064    0.00010
  -0.03351    0.00011
  -0.03396    0.00011
  -0.01684    0.00010
   0.00482    0.00009
  -0.04879    0.00012
  -0.03664    0.00011
   0.01059    0.00009
  -0.00238    0.00009
  -0.04305    0.00011
   0.02268    0.00009
  -0.02808    0.00010
  -0.03394    0.00011
  -0.04597    0.00012
   0.01498    0.00009
   0.05242    0.00009
  -0.00178    0.00009
  -0.00858    0.00009
  -0.04909    0.00012
   0.03821    0.00009
  -0.00972    0.00009
  -0.03395    0.00011
  -0.02899    0.00010
   0.01999    0.00009
  -0.03027    0.00010
   0.00591    0.00009
   0.01775    0.00009
  -0.04987    0.00012
  -0.04488    0.00012
   0.03710    0.00009
  -0.04748    0.00012
  -0.00345    0.00009
   0.01987    0.00009
  -0.00878    0.00009
  -0.01779    0.00010
   0.01705    0.00009
  -0.01822    0.00010
  -0.00708    0.00009
   0.04037    0.00009
   0.04089    0.00009
   0.02592    0.00009
   0.01275    0.00009
   0.04907    0.00009
   0.00366    0.00009
   0.00171    0.00009
  -0.02572    0.00010
   0.04598    0.00009
  -0.03739    0.00011
  -0.03707    0.00011
   0.00653    0.00009
   0.00701    0.00009
   0.02254    0.00009
  -0.00659    0.00009
  -0.01031    0.00010
   0.04037    0.00009
  -0.03323    0.00011
   0.01917    0.00009
   0.00058    0.00009
  -0.03153    0.00011
   0.02359    0.00009
   0.08368    0.00011
  -0.02175    0.00010
   0.00320    0.00009
   0.01815    0.00009
   0.03568    0.00009
  -0.01252    0.00010
  -0.02023    0.00010
  -0.00791    0.00009
  -0.05188    0.00012
  -0.02920    0.00010
   0.03843    0.00009
   0.02312    0.00009
   0.00694    0.00009
  -0.03374    0.00011
  -0.02041    0.00010
  -0.03337    0.00011
   0.00253    0.00009
   0.05942    0.00010
   0.03009    0.00009
   0.00825    0.00009
  -0.01393    0.00010
   0.00076    0.00009
  -0.05194    0.00012
   0.05244    0.00009
  -0.05158    0.00012
  -0.01013    0.00009
  -0.02644    0.00010
   0.09384    0.00012
   0.08508    0.00011
  -0.03249    0.00011
  -0.00276    0.00009
  -0.04546    0.00012
   0.00784    0.00009
   0.03145    0.00009
   0.07790    0.00010
  -0.05132    0.00012
  -0.04037    0.00011
   0.02900    0.00009
  -0.02819    0.00010
  -0.04620    0.00012
  -0.00072    0.00009
   0.01664    0.00009
  -0.02645    0.00010
  -0.03135    0.00011
  -0.01340    0.00010
  -0.02274    0.00010
  -0.03101    0.00010
  -0.04762    0.00012
  -0.02880    0.00010
  -0.01571    0.00010
   0.06961    0.00010
  -0.01335    0.00010
  -0.02288    0.00010
   0.00145    0.00009
  -0.04869    0.00012
   0.03415    0.00009
   0.01842    0.00009
  -0.04015    0.00011
  -0.03542    0.00011
   0.01169    0.00009
  -0.05110    0.00012
   0.02698    0.00009
  -0.02338    0.00010
   0.01221    0.00009
   0.04210    0.00009
   0.10122    0.00012
  -0.00118    0.00009
  -0.01721    0.00010
  -0.04061    0.00011
  -0.02930    0.00010
   0.01668    0.00009
   0.01102    0.00009
   0.07486    0.00010
   0.10110    0.00012
   0.03759    0.00009
  -0.02918    0.00010
   0.07012    0.00010
   0.01588    0.00009
  -0.04103    0.00011
  -0.01518    0.00010
  -0.03525    0.00011
   0.03678    0.00009
  -0.03049    0.00010
   0.01031    0.00009
   0.00379    0.00009
   0.04825    0.00009
  -0.02672    0.00010
   0.07641    0.00010
   0.09579    0.00012
   0.04402    0.00009
  -0.02453    0.00010
   0.02275    0.00009
  -0.04624    0.00012
  -0.01152    0.00010
  -0.02543    0.00010
   0.03289    0.00009
   0.07855    0.00010
  -0.00494    0.00009
   0.07880    0.00010
  -0.00988    0.00009
  -0.04904    0.00012
  -0.01345    0.00010
   0.05233    0.00009
   0.04403    0.00009
  -0.01920    0.00010
  -0.01864    0.00010
   0.01439    0.00009
   0.03269    0.00009
   0.03137    0.00009
   0.00250    0.00009
  -0.05174    0.00012
   0.03228    0.00009
   0.03545    0.00009
   0.06716    0.00010
   0.02524    0.00009
   0.02854    0.00009
   0.00273    0.00009
  -0.04149    0.00011
   0.04576    0.00009
  -0.03953    0.00011
   0.02530    0.00009
   0.05844    0.00009
  -0.01556    0.00010
   0.04987    0.00009
  -0.04804    0.00012
  -0.00513    0.00009
  -0.02221    0.00010
  -0.02880    0.00010
   0.10018    0.00012
   0.01929    0.00009
   0.05605    0.00009
   0.06533    0.00010
  -0.01841    0.00010
   0.08020    0.00011
   0.03622    0.00009
  -0.00328    0.00009
   0.03558    0.00009
  -0.03878    0.00011
  -0.03136    0.00011
  -0.02667    0.00010
  -0.02128    0.00010
   0.04102    0.00009
  -0.01060    0.00010
   0.00866    0.00009
   0.09577    0.00012
   0.01808    0.00009
   0.08236    0.00011
   0.04284    0.00009
   0.00605    0.00009
  -0.03925    0.00011
  -0.03268    0.00011
  -0.01652    0.00010
  -0.00651    0.00009
   0.05797    0.00009
   0.09172    0.00011
  -0.02545    0.00010
  -0.05020    0.00012
  -0.03833    0.00011
   0.01408    0.00009
  -0.03851    0.00011
  -0.03684    0.00011
  -0.00196    0.00009
  -0.00093    0.00009
   0.00396    0.00009
   0.01199    0.00009
  -0.02699    0.00010
  -0.00153    0.00009
  -0.01534    0.00010
  -0.03829    0.00011
   0.03804    0.00009
   0.02090    0.00009
  -0.00513    0.00009
  -0.02691    0.00010
  -0.02175    0.00010
   0.07159    0.00010
  -0.05213    0.00012
  -0.02864    0.00010
   0.00386    0.00009
   0.00237    0.00009
  -0.02763    0.00010
  -0.04968    0.00012
  -0.01088    0.00010
   0.04403    0.00009
  -0.00553    0.00009
   0.04968    0.00009
  -0.02295    0.00010
  -0.04755    0.00012
   0.04192    0.00009
  -0.04038    0.00011
  -0.01334    0.00010
  -0.03791    0.00011
  -0.01717    0.00010
  -0.00867    0.00009
  -0.01161    0.00010
   0.00141    0.00009
   0.02664    0.00009
  -0.03219    0.00011
  -0.03789    0.00011
   0.01595    0.00009
  -0.05005    0.00012
   0.07215    0.00010
   0.00541    0.00009
  -0.02499    0.00010
  -0.00100    0.00009
   0.08493    0.00011
   0.04331    0.00009
   0.05302    0.00009
  -0.02830    0.00010
   0.00336    0.00009
  -0.00354    0.00009
   0.00203    0.00009
  -0.04834    0.00012
  -0.04989    0.00012
   0.02661    0.00009
   0.02523    0.00009
   0.05103    0.00009
   0.00438    0.00009
  -0.03423    0.00011
   0.02012    0.00009
  -0.03191    0.00011
  -0.04204    0.00011
   0.02345    0.00009
   0.01278    0.00009
  -0.00599    0.00009
  -0.02947    0.00010
  -0.03586    0.00011
  -0.03502    0.00011
  -0.05200    0.00012
  -0.03291    0.00011
  -0.01519    0.00010
   0.09454    0.00012
   0.04590    0.00009
   0.00861    0.00009
  -0.04091    0.00011
  -0.00176    0.00009
  -0.02201    0.00010
   0.04951    0.00009
   0.01312    0.00009
  -0.03281    0.00011
  -0.03254    0.00011
  -0.02186    0.00010
   0.07064    0.00010
  -0.05089    0.00012
  -0.02806    0.00010
   0.04562    0.00009
   0.06138    0.00010
  -0.00578    0.00009
  -0.04650    0.00012
   0.01459    0.00009
  -0.03065    0.00010
   0.09803    0.00012
  -0.02934    0.00010
  -0.01883    0.00010
  -0.00555    0.00009
  -0.04579    0.00012
   0.01296    0.00009
   0.09223    0.00011
   0.03638    0.00009
  -0.01846    0.00010
   0.06209    0.00010
  -0.03999    0.00011
  -0.02729    0.00010
  -0.02318    0.00010
  -0.00405    0.00009
   0.10096    0.00012
  -0.05173    0.00012
  -0.02963    0.00010
   0.06589    0.00010
   0.03790    0.00009
  -0.02708    0.00010
  -0.02353    0.00010
  -0.00444    0.00009
   0.07314    0.00010
   0.05649    0.00009
  -0.02061    0.00010
   0.04374    0.00009
   0.00400    0.00009
   0.04392    0.00009
  -0.03784    0.00011
   0.00812    0.00009
   0.06584    0.00010
   0.02125    0.00009
   0.03402    0.00009
   0.03398    0.00009
  -0.01086    0.00010
   0.04061    0.00009
  -0.01092    0.00010
   0.06086    0.00010
  -0.03865    0.00011
   0.03838    0.00009
  -0.01519    0.00010
   0.01015    0.00009
  -0.02982    0.00010
  -0.04086    0.00011
   0.06045    0.00010
  -0.02490    0.00010
   0.05455    0.00009
   0.00451    0.00009
  -0.02911    0.00010
  -0.04889    0.00012
   0.00577    0.00009
   0.02057    0.00009
   0.07395    0.00010
  -0.03875    0.00011
  -0.01848    0.00010
   0.00549    0.00009
   0.01389    0.00009
  -0.03093    0.00010
   0.02909    0.00009
   0.02261    0.00009
  -0.02110    0.00010
   0.04535    0.00009
  -0.02573    0.00010
   0.05397    0.00009
  -0.01112    0.00010
   0.00846    0.00009
  -0.02846    0.00010
   0.02434    0.00009
   0.04019    0.00009
   0.04518    0.00009
  -0.01776    0.00010
  -0.03143    0.00011
  -0.00813    0.00009
  -0.02538    0.00010
   0.00126    0.00009
   0.00271    0.00009
  -0.04132    0.00011
  -0.00153    0.00009
  -0.01951    0.00010
   0.02015    0.00009
   0.05589    0.00009
   0.00766    0.00009
   0.05085    0.00009
  -0.02366    0.00010
   0.00497    0.00009
   0.07597    0.00010
   0.00748    0.00009
  -0.03950    0.00011
  -0.02544    0.00010
   0.02550    0.00009
  -0.03346    0.00011
   0.08344    0.00011
  -0.04752    0.00012
   0.00818    0.00009
   0.04026    0.00009
   0.04227    0.00009
   0.00029    0.00009
  -0.03573    0.00011
   0.01544    0.00009
   0.03239    0.00009
  -0.03432    0.00011
   0.05662    0.00009
  -0.00654    0.00009
   0.02849    0.00009
  -0.01384    0.00010
   0.02767    0.00009
   0.05446    0.00009
   0.05994    0.00010
  -0.03543    0.00011
  -0.03332    0.00011
   0.01241    0.00009
  -0.02130    0.00010
   0.00349    0.00009
   0.00675    0.00009
   0.02304    0.00009
  -0.03010    0.00010
   0.01786    0.00009
  -0.00265    0.00009
   0.07317    0.00010
   0.01263    0.00009
  -0.03192    0.00011
  -0.01222    0.00010
  -0.04148    0.00011
  -0.04748    0.00012
   0.04391    0.00009
   0.06866    0.00010
   0.01522    0.00009
  -0.03271    0.00011
  -0.03145    0.00011
  -0.05016    0.00012
  -0.00656    0.00009
  -0.00829    0.00009
   0.01809    0.00009
  -0.04672    0.00012
   0.02047    0.00009
   0.00598    0.00009
   0.06178    0.00010
   0.00917    0.00009
  -0.04786    0.00012
  -0.00396    0.00009
   0.00466    0.00009
   0.09725    0.00012
   0.02663    0.00009
  -0.00477    0.00009
  -0.01901    0.00010
  -0.02913    0.00010
  -0.03508    0.00011
  -0.01157    0.00010
  -0.00065    0.00009
  -0.01933    0.00010
   0.00881    0.00009
   0.05438    0.00009
  -0.03587    0.00011
  -0.03208    0.00011
   0.06348    0.00010
   0.03586    0.00009
  -0.02560    0.00010
   0.00092    0.00009
   0.01049    0.00009
   0.06158    0.00010
  -0.01674    0.00010
  -0.03534    0.00011
   0.00007    0.00009
   0.00690    0.00009
   0.02581    0.00009
   0.00928    0.00009
  -0.04760    0.00012
  -0.04356    0.00011
   0.03586    0.00009
   0.03218    0.00009
  -0.01158    0.00010
   0.02579    0.00009
   0.03916    0.00009
   0.00737    0.00009
  -0.03425    0.00011
  -0.04887    0.00012
   0.07784    0.00010
  -0.03723    0.00011
  -0.04662    0.00012
   0.10108    0.00012
  -0.04812    0.00012
   0.00095    0.00009
   0.05667    0.00009
  -0.04369    0.00011
   0.02141    0.00009
  -0.02372    0.00010
   0.00140    0.00009
  -0.00591    0.00009
  -0.03793    0.00011
  -0.03424    0.00011
  -0.00746    0.00009
  -0.03066    0.00010
  -0.01933    0.00010
   0.04690    0.00009
  -0.02581    0.00010
   0.08236    0.00011
   0.00961    0.00009
  -0.04010    0.00011
  -0.02838    0.00010
  -0.00887    0.00009
  -0.00244    0.00009
  -0.05122    0.00012
  -0.02784    0.00010
  -0.01096    0.00010
  -0.03297    0.00011
   0.06321    0.00010
   0.02397    0.00009
   0.06155    0.00010
  -0.01241    0.00010
  -0.04895    0.00012
   0.02928    0.00009
  -0.03548    0.00011
   0.05912    0.00010
  -0.03948    0.00011
  -0.01275    0.00010
   0.04657    0.00009
  -0.02963    0.00010
  -0.00270    0.00009
  -0.02756    0.00010
   0.07831    0.00010
   0.07076    0.00010
   0.01519    0.00009
  -0.03057    0.00010
  -0.03463    0.00011
  -0.04159    0.00011
   0.07845    0.00010
  -0.01856    0.00010
   0.01188    0.00009
  -0.01681    0.00010
   0.00704    0.00009
  -0.00226    0.00009
   0.00412    0.00009
  -0.02566    0.00010
   0.01073    0.00009
  -0.04546    0.00012
  -0.00490    0.00009
  -0.03781    0.00011
  -0.03843    0.00011
   0.07777    0.00010
   0.02688    0.00009
   0.06286    0.00010
   0.01487    0.00009
  -0.00262    0.00009
   0.03927    0.00009
  -0.00426    0.00009
  -0.04155    0.00011
  -0.02554    0.00010
  -0.00509    0.00009
   0.01945    0.00009
   0.00329    0.00009
   0.00398    0.00009
  -0.02829    0.00010
  -0.03396    0.00011
   0.03397    0.00009
   0.06657    0.00010
  -0.01187    0.00010
   0.08858    0.00011
  -0.03781    0.00011
  -0.02901    0.00010
   0.06461    0.00010
  -0.04792    0.00012
   0.07717    0.00010
   0.05026    0.00009
  -0.04055    0.00011
   0.08028    0.00011
   0.06684    0.00010
  -0.01495    0.00010
  -0.04983    0.00012
   0.07184    0.00010
  -0.04463    0.00011
   0.02112    0.00009
   0.00968    0.00009
  -0.02097    0.00010
  -0.04950    0.00012
  -0.02025    0.00010
   0.04561    0.00009
  -0.04004    0.00011
  -0.05050    0.00012
  -0.04180    0.00011
   0.00562    0.00009
   0.08044    0.00011
  -0.04647    0.00012
  -0.05206    0.00012
   0.03180    0.00009
  -0.02873    0.00010
  -0.04878    0.00012
  -0.00630    0.00009
  -0.00355    0.00009
  -0.03177    0.00011
  -0.01452    0.00010
  -0.01777    0.00010
  -0.02747    0.00010
  -0.05107    0.00012
   0.01646    0.00009
   0.06561    0.00010
   0.04619    0.00009
  -0.03386    0.00011
  -0.04409    0.00011
  -0.01498    0.00010
  -0.01729    0.00010
  -0.04333    0.00011
   0.01916    0.00009
   0.07945    0.00010
  -0.04740    0.00012
   0.09234    0.00011
  -0.03026    0.00010
   0.03492    0.00009
  -0.01335    0.00010
   0.01473    0.00009
   0.02026    0.00009
  -0.03049    0.00010
  -0.04874    0.00012
  -0.04039    0.00011
   0.02598    0.00009
   0.02569    0.00009
   0.05715    0.00009
   0.07514    0.00010
   0.01516    0.00009
   0.02650    0.00009
  -0.00481    0.00009
  -0.05209    0.00012
   0.00271    0.00009
  -0.03191    0.00011
  -0.01893    0.00010
   0.04476    0.00009
   0.09437    0.00012
  -0.00810    0.00009
   0.00065    0.00009
  -0.01198    0.00010
   0.02055    0.00009
  -0.02562    0.00010
  -0.03312    0.00011
  -0.03288    0.00011
  -0.04813    0.00012
   0.01685    0.00009
   0.00009    0.00009
   0.06111    0.00010
   0.04493    0.00009
   0.04112    0.00009
  -0.00101    0.00009
   0.05211    0.00009
  -0.03123    0.00011
  -0.00535    0.00009
  -0.05038    0.00012
  -0.04368    0.00011
  -0.05124    0.00012
   0.00363    0.00009
   0.01203    0.00009
   0.01377    0.00009
   0.09195    0.00011
   0.05693    0.00009
   0.00090    0.00009
   0.04288    0.00009
  -0.04824    0.00012
  -0.01589    0.00010
  -0.00338    0.00009
   0.00418    0.00009
  -0.05160    0.00012
  -0.01686    0.00010
   0.02435    0.00009
   0.01246    0.00009
  -0.01261    0.00010
   0.03951    0.00009
  -0.04566    0.00012
  -0.00566    0.00009
   0.05443    0.00009
  -0.02464    0.00010
  -0.00948    0.00009
  -0.05154    0.00012
  -0.02706    0.00010
